timestamp,buy,sell,qty,stp,mini_uptrend,major_uptrend,major_downtrend,above_average_volume,below_average_volume,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,macd_above_signal,high_rsi,low_rsi,high_buyers,high_sellers,high_close,low_close,below_projection,above_projection,volatility_high,volatility_low,pred,filled_timestamp,pl,result
3/17/22 19:00,4398,4400.25,2,4388.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,3/17/22 19:05,4.5,1
3/17/22 20:45,4392,4394.75,4,4386.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,99,3/17/22 20:55,11,1
3/18/22 3:05,4400,4402,4,4395.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/18/22 3:10,8,1
3/18/22 3:05,4402,4404.25,3,4395.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/18/22 3:10,6.75,1
3/18/22 3:45,4402,4404.75,1,4388.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,3/18/22 4:05,2.75,1
3/18/22 3:45,4399.25,4402,2,4388.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,3/18/22 4:35,5.5,1
3/18/22 3:45,4396.5,4399.25,3,4388.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,3/18/22 4:35,8.25,1
3/18/22 4:50,4390.75,4394.5,4,4383.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,99,3/18/22 5:30,15,1
3/18/22 6:35,4392.5,4395,2,4383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3/18/22 6:40,5,1
3/18/22 6:35,4390.25,4392.5,3,4383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3/18/22 6:45,6.75,1
3/18/22 6:35,4387.75,4390.25,4,4383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3/18/22 6:55,10,1
3/18/22 7:10,4386.5,4389.25,3,4378.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/18/22 7:15,8.25,1
3/18/22 7:10,4384,4386.5,4,4378.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/18/22 7:15,10,1
3/20/22 19:05,4472.25,4474.25,3,4466,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,3/20/22 19:30,6,1
3/20/22 19:05,4470.25,4466,4,4466,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,3/20/22 20:00,-17,0
3/20/22 20:15,4467.75,4469.75,3,4461.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,99,3/20/22 20:20,6,1
3/20/22 21:45,4458,4460.5,4,4453.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/20/22 22:05,10,1
3/20/22 21:45,4460.5,4463,3,4453.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/20/22 21:50,7.5,1
3/21/22 1:35,4451.25,4453.25,4,4447.25,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,99,3/21/22 1:45,8,1
3/21/22 1:35,4453.25,4455.25,3,4447.25,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,99,3/21/22 1:40,6,1
3/21/22 3:25,4451,4453.5,4,4445.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3/21/22 3:35,10,1
3/21/22 3:25,4453.5,4456.25,3,4445.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3/21/22 3:35,8.25,1
3/21/22 6:25,4459.75,4461.75,4,4455.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/21/22 6:45,8,1
3/21/22 6:25,4461.75,4464,3,4455.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/21/22 6:30,6.75,1
3/21/22 20:05,4461.25,4463.5,4,4456.75,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,99,3/21/22 20:20,9,1
3/21/22 20:35,4455.75,4458.5,4,4450,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,99,3/21/22 21:05,11,1
3/21/22 20:35,4458.5,4461.25,3,4450,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,99,3/21/22 20:45,8.25,1
3/21/22 20:35,4461.25,4464.25,2,4450,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,99,3/21/22 20:40,6,1
3/22/22 5:30,4482.75,4484.75,3,4476.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/22/22 5:35,6,1
3/22/22 7:25,4479.5,4481.5,4,4475.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/22/22 8:20,8,1
3/22/22 7:25,4481.5,4483.5,3,4475.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/22/22 8:00,6,1
3/22/22 20:40,4521.25,4523.5,3,4514.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,99,3/22/22 21:05,6.75,1
3/23/22 3:15,4522.25,4524.25,4,4518,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/23/22 3:40,8,1
3/23/22 3:15,4524.25,4518,3,4518,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/23/22 3:20,-18.75,0
3/23/22 4:20,4514.5,4517.25,4,4509,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,99,3/23/22 4:25,11,1
3/23/22 4:55,4509.5,4512.25,4,4504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3/23/22 5:40,11,1
3/23/22 4:55,4518,4504,1,4504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3/23/22 5:00,-14,0
3/23/22 4:55,4515.25,4504,2,4504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3/23/22 5:30,-22.5,0
3/23/22 4:55,4512.25,4504,3,4504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3/23/22 5:35,-24.75,0
3/23/22 6:00,4504.5,4509,3,4490.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/23/22 6:45,13.5,1
3/23/22 7:45,4499,4501.5,4,4494.5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,99,3/23/22 7:55,10,1
3/23/22 20:45,4467.25,4470,3,4458.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/23/22 21:25,8.25,1
3/23/22 20:45,4470,4472.75,2,4458.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/23/22 20:50,5.5,1
3/23/22 21:50,4469.5,4471.5,1,4458.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,99,3/23/22 22:20,2,1
3/24/22 2:40,4481.5,4483.5,3,4475.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/24/22 2:55,6,1
3/24/22 2:40,4483.5,4485.5,2,4475.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/24/22 2:45,4,1
3/24/22 6:10,4485.25,4487.75,4,4480.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,99,3/24/22 6:20,10,1
3/24/22 6:45,4485.25,4488,2,4473.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,3/24/22 7:00,5.5,1
3/24/22 6:45,4482.25,4485.25,3,4473.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,3/24/22 7:45,9,1
3/24/22 20:20,4523.5,4525.75,3,4516.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,99,3/24/22 20:25,6.75,1
3/24/22 22:45,4532,4535.25,2,4518.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,99,3/24/22 23:25,6.5,1
3/25/22 1:40,4534.25,4536.25,3,4528,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/25/22 1:45,6,1
3/25/22 1:40,4536.25,4538.5,2,4528,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/25/22 1:45,4.5,1
3/25/22 3:30,4532.5,4534.5,3,4526.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/25/22 3:35,6,1
3/25/22 3:30,4530.5,4526.5,4,4526.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/25/22 4:10,-16,0
3/25/22 5:00,4525,4528.75,1,4505.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3/25/22 5:05,3.75,1
3/27/22 20:10,4543.25,4545.5,3,4536.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/27/22 20:15,6.75,1
3/27/22 21:15,4538,4540.25,3,4530.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/27/22 21:20,6.75,1
3/27/22 20:10,4541,4543.25,4,4536.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/27/22 20:55,9,1
3/27/22 19:00,4545.5,4535,3,4535,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,3/27/22 20:00,-31.5,0
3/28/22 1:50,4535,4537,3,4528.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/28/22 1:55,6,1
3/28/22 1:50,4532.75,4535,4,4528.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/28/22 2:15,9,1
3/28/22 4:05,4540.5,4543,3,4533,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,3/28/22 4:10,7.5,1
3/28/22 5:35,4551,4553.75,1,4536,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/28/22 5:55,2.75,1
3/29/22 2:25,4591.75,4593.75,3,4585.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/29/22 2:30,6,1
3/29/22 2:25,4589.75,4591.75,4,4585.75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/29/22 3:15,8,1
3/29/22 22:20,4636.25,4638.25,3,4630.25,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/29/22 22:35,6,1
3/29/22 22:20,4638.25,4640.25,2,4630.25,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,3/29/22 22:25,4,1
3/30/22 2:50,4638,4640.25,3,4632,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/30/22 2:55,6.75,1
3/30/22 2:50,4636,4638,4,4632,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/30/22 3:05,8,1
3/30/22 3:20,4628.5,4632,4,4621.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,99,3/30/22 4:05,14,1
3/31/22 4:05,4620.5,4622.75,4,4616,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/31/22 4:15,9,1
3/31/22 4:05,4622.75,4616,3,4616,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,3/31/22 4:10,-20.25,0
3/31/22 7:20,4610.5,4613,4,4605.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/31/22 7:30,10,1
3/31/22 7:20,4613,4615.5,3,4605.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,3/31/22 7:25,7.5,1
4/3/22 19:50,4547,4549,4,4543,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,99,4/3/22 20:20,8,1
4/4/22 3:10,4557.25,4551.75,4,4551.75,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,99,4/4/22 3:15,-22,0
4/4/22 3:55,4550.5,4555.25,2,4531.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,4/4/22 4:05,9.5,1
4/5/22 5:00,4595,4588.75,3,4588.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/5/22 5:05,-18.75,0
4/5/22 5:00,4593,4588.75,4,4588.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/5/22 5:30,-17,0
4/5/22 6:00,4582.25,4585.5,4,4575.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/5/22 6:40,13,1
4/5/22 6:00,4585.5,4588.75,3,4575.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/5/22 6:10,9.75,1
4/5/22 20:40,4537.25,4530.5,3,4530.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,99,4/5/22 20:45,-20.25,0
4/5/22 20:40,4535,4530.5,4,4530.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,99,4/5/22 20:50,-18,0
4/5/22 21:15,4532.5,4536.25,2,4517.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,4/5/22 21:50,7.5,1
4/6/22 3:35,4530,4521.75,4,4521.75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,99,4/6/22 3:40,-33,0
4/6/22 4:30,4515.75,4519.5,3,4505.25,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,99,4/6/22 4:40,11.25,1
4/6/22 4:30,4519.5,4523,2,4505.25,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,99,4/6/22 4:35,7,1
4/6/22 5:35,4512,4514.5,4,4507,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,4/6/22 5:45,10,1
4/6/22 5:35,4514.5,4507,3,4507,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,4/6/22 5:40,-22.5,0
4/6/22 6:30,4507.25,4509.75,3,4499.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,4/6/22 6:35,7.5,1
4/6/22 6:30,4504.5,4507.25,4,4499.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,4/6/22 6:55,11,1
4/6/22 6:30,4509.75,4499.25,2,4499.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,4/6/22 6:35,-21,0
4/6/22 7:30,4498,4501.5,3,4488,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/6/22 7:35,10.5,1
4/6/22 7:30,4494.75,4498,4,4488,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/6/22 8:00,13,1
4/6/22 19:40,4484.5,4479.25,4,4479.25,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,99,4/6/22 19:50,-21,0
4/7/22 0:00,4475.5,4477.75,3,4469,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,99,4/7/22 0:05,6.75,1
4/7/22 0:00,4473.5,4475.5,4,4469,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,99,4/7/22 0:30,8,1
4/7/22 4:00,4491.5,4494.25,3,4483.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/7/22 4:05,8.25,1
4/7/22 7:25,4500.75,4502.75,3,4494,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/7/22 7:30,6,1
4/7/22 7:25,4498.5,4500.75,4,4494,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/7/22 7:35,9,1
4/7/22 7:50,4499.5,4502.25,2,4487.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/7/22 7:55,5.5,1
4/7/22 7:50,4496.5,4487.5,3,4487.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/7/22 8:05,-27,0
4/7/22 7:50,4493.5,4487.5,4,4487.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/7/22 8:15,-24,0
4/8/22 4:55,4527.25,4522.25,4,4522.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,99,4/8/22 5:00,-20,0
4/8/22 6:25,4520,4522,3,4513.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/8/22 6:30,6,1
4/10/22 19:40,4500,4494,3,4494,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,4/10/22 19:55,-18,0
4/10/22 19:40,4498,4494,4,4494,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,4/10/22 20:00,-16,0
4/10/22 20:40,4493.25,4497.75,1,4470,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,99,4/10/22 20:45,4.5,1
4/10/22 21:45,4489,4480.25,3,4480.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,4/10/22 21:50,-26.25,0
4/10/22 21:45,4486,4480.25,4,4480.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,4/10/22 21:50,-23,0
4/10/22 23:45,4469.25,4471.75,3,4461.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,4/10/22 23:50,7.5,1
4/10/22 22:40,4471,4475.75,3,4457,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,99,4/10/22 23:35,14.25,1
4/10/22 22:40,4475.75,4480.25,2,4457,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,99,4/10/22 22:45,9,1
4/11/22 3:15,4472,4475.25,4,4465.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,99,4/11/22 3:20,13,1
4/11/22 6:45,4480.5,4483.25,3,4472.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/11/22 6:50,8.25,1
4/11/22 6:45,4477.75,4472.25,4,4472.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/11/22 7:40,-22,0
4/11/22 7:50,4473,4478,3,4458.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,99,4/11/22 8:00,15,1
4/11/22 19:40,4425.5,4427.75,3,4419.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,4/11/22 19:50,6.75,1
4/11/22 19:40,4423.5,4425.5,4,4419.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,4/11/22 19:55,8,1
4/11/22 20:55,4414.75,4409.25,4,4409.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,99,4/11/22 21:00,-22,0
4/11/22 21:40,4410,4413.75,2,4394.75,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,99,4/11/22 21:45,7.5,1
4/12/22 3:20,4406.75,4409.25,3,4399,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/12/22 3:25,7.5,1
4/12/22 3:20,4404,4406.75,4,4399,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/12/22 3:25,11,1
4/12/22 3:40,4404.5,4407.5,3,4395.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/12/22 3:45,9,1
4/12/22 3:40,4401.5,4404.5,4,4395.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/12/22 3:45,12,1
4/12/22 4:00,4408.75,4411.5,1,4394.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/12/22 4:05,2.75,1
4/13/22 2:35,4435.5,4437.75,4,4431,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 3:00,9,1
4/13/22 2:35,4437.75,4431,3,4431,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 2:40,-20.25,0
4/13/22 5:30,4435,4427.5,3,4427.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 5:40,-22.5,0
4/13/22 5:30,4432.5,4427.5,4,4427.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 5:40,-20,0
4/13/22 6:20,4425,4430,2,4405.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/13/22 6:25,10,1
4/13/22 7:45,4427.5,4415.75,3,4415.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 7:50,-35.25,0
4/13/22 7:45,4423.5,4415.75,4,4415.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/13/22 7:55,-31,0
4/14/22 3:05,4461,4463.25,4,4456.5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,99,4/14/22 3:15,9,1
4/14/22 3:05,4463.25,4456.5,3,4456.5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,99,4/14/22 3:10,-20.25,0
4/14/22 4:40,4455.75,4457.75,3,4449.75,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/14/22 5:15,6,1
4/14/22 7:55,4450.5,4453.75,4,4444.5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,99,4/14/22 8:45,13,1
4/17/22 19:00,4382,4386.25,4,4373.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,4/17/22 19:10,17,1
4/17/22 19:00,4386.25,4390.5,3,4373.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,4/17/22 19:10,12.75,1
4/17/22 19:00,4390.5,4395,2,4373.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,99,4/17/22 19:05,9,1
4/18/22 20:45,4420,4415.75,4,4415.75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,99,4/18/22 20:50,-17,0
4/19/22 3:10,4415.5,4410.5,4,4410.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,99,4/19/22 3:15,-20,0
4/19/22 5:45,4394,4398,2,4378,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,99,4/19/22 5:50,8,1
4/19/22 3:55,4403.25,4408,3,4389.25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,4/19/22 4:55,14.25,1
4/19/22 3:55,4408,4412.75,2,4389.25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99,4/19/22 4:50,9.5,1
4/19/22 19:30,4458.5,4460.5,3,4452,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,99,4/19/22 19:35,6,1
4/19/22 21:20,4453.25,4455.75,4,4448.25,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,99,4/19/22 21:25,10,1
4/19/22 21:45,4453.75,4458,2,4437.25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,99,4/19/22 21:50,8.5,1
4/20/22 1:25,4456.5,4458.75,3,4449.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/20/22 1:30,6.75,1
4/20/22 4:00,4454.75,4457.25,4,4449.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/20/22 4:10,10,1
4/20/22 4:00,4457.25,4460,3,4449.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/20/22 4:05,8.25,1
4/20/22 4:00,4460,4462.5,2,4449.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/20/22 4:05,5,1
4/21/22 2:05,4490,4492.25,4,4485.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/21/22 2:15,9,1
4/21/22 2:05,4492.25,4494.5,3,4485.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,4/21/22 2:10,6.75,1
4/21/22 5:45,4503.5,4505.5,3,4497.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,4/21/22 6:05,6,1
4/21/22 20:00,4395,4397.5,4,4390.25,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,99,4/21/22 20:05,10,1
4/21/22 20:20,4395.75,4398.5,3,4387.75,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,99,4/21/22 20:30,8.25,1
4/21/22 20:20,4393,4387.75,4,4387.75,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,99,4/21/22 20:45,-21,0
4/21/22 21:35,4385,4389,2,4369.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,99,4/21/22 21:50,8,1
