timestamp,buy,sell,qty,stp,sd,trend,weekday,day,hour,minute,level,volume,vloc,vtrend,rsi,macd_line,mac_d_signal,low_loc,high_loc,close_loc,imbalance,filled_timestamp,pl,result
10/25/22 15:25,3862.25,3847.25,2,3847.25,3.04013555,0.234265734,1,25,15,25,0,10751,1.457553756,335.8,61.71875,3.077884133,2.71228533,0.35851875,1.412124872,1.123853398,0.531851401,10/25/22 16:05,-30,loss
10/25/22 15:25,3859.25,3847.25,3,3847.25,3.04013555,0.234265734,1,25,15,25,-1,10751,1.457553756,335.8,61.71875,3.077884133,2.71228533,0.35851875,1.412124872,1.123853398,0.531851401,10/25/22 16:05,-36,loss
10/25/22 15:25,3856.25,3847.25,4,3847.25,3.04013555,0.234265734,1,25,15,25,-2,10751,1.457553756,335.8,61.71875,3.077884133,2.71228533,0.35851875,1.412124872,1.123853398,0.531851401,10/25/22 16:05,-36,loss
10/25/22 18:10,3835.75,3842,4,3816.75,6.340220033,-0.687937063,1,25,18,10,-2,3265,0.44482325,1278.7,31.25,-4.614626577,-2.651824412,-3.042186243,-2.048204599,-1.751385064,1.074605703,10/25/22 18:15,25,win
10/25/22 20:20,3832,3824,2,3824,1.59589314,0.041083916,1,25,20,20,0,1484,0.904876607,36,50,-3.081885337,-3.922259773,-1.002908655,1.055693321,0.509119301,1.289850959,10/25/22 20:25,-16,loss
10/25/22 20:20,3830.25,3824,3,3824,1.59589314,0.041083916,1,25,20,20,-1,1484,0.904876607,36,50,-3.081885337,-3.922259773,-1.002908655,1.055693321,0.509119301,1.289850959,10/25/22 20:35,-18.75,loss
10/25/22 21:25,3828,3830,2,3818.25,1.938935174,-0.16958042,1,25,21,25,0,1673,0.255136866,185.3,40.54054054,-2.269596836,-2.769592503,0.106631317,1.50253219,0.236384042,-0.191412231,10/25/22 21:30,4,win
10/25/22 22:30,3834.75,3836.5,2,3826.5,1.679871903,0.386363636,1,25,22,30,0,1050,-0.656656734,91,63.79310345,1.204407058,0.460015231,0.337553564,1.451480327,0.84331827,0.209395194,10/25/22 23:15,3.5,win
10/25/22 23:35,3835.5,3836.75,3,3830.75,1.191033383,-0.048951049,1,25,23,35,-1,391,-1.057650822,-130.3,48.07692308,0.991825471,1.097395428,-0.587712992,1.024299786,-0.45478714,-0.387850751,10/25/22 23:40,3.75,win
10/26/22 1:00,3835,3835.75,3,3831.5,0.886290741,0.020104895,2,26,1,0,-1,332,-0.24338472,-4.4,58.13953488,0.134061735,0.274912533,-0.984593604,0.421968688,-0.3525931,0.120883015,10/26/22 1:05,2.25,win
10/26/22 2:05,3833.25,3834.5,2,3827.25,1.166937161,0.001748252,2,26,2,5,0,1325,1.79507022,274.8,46.66666667,-0.670295059,-0.534191929,-1.930539213,0.268809257,0.24994205,1.280199235,10/26/22 2:10,2.5,win
10/26/22 2:05,3832,3833.25,3,3827.25,1.166937161,0.001748252,2,26,2,5,-1,1325,1.79507022,274.8,46.66666667,-0.670295059,-0.534191929,-1.930539213,0.268809257,0.24994205,1.280199235,10/26/22 2:10,3.75,win
10/26/22 3:10,3836,3838.25,1,3822,2.321160056,0.013111888,2,26,3,10,1,1836,0.449772845,537.1,42.46575342,-0.009168126,-0.423045733,-0.069055992,2.298578003,1.31938338,0.02065567,10/26/22 3:15,2.25,win
10/26/22 3:10,3833.75,3836,2,3822,2.321160056,0.013111888,2,26,3,10,0,1836,0.449772845,537.1,42.46575342,-0.009168126,-0.423045733,-0.069055992,2.298578003,1.31938338,0.02065567,10/26/22 3:15,4.5,win
10/25/22 16:30,3838.25,3849.25,4,3804.5,11.18033988,-2.84965035,1,25,16,30,-2,2291,-0.976297209,-511.8,26.25698324,-2.35349753,0.450167357,-1.58440527,-1.16857108,-1.00623059,0.728286685,10/25/22 18:05,44,win
10/26/22 4:15,3844,3847.25,2,3827.25,3.325962482,0.761363636,2,26,4,15,0,1695,-0.263822561,-124.4,62.76595745,3.453284246,2.593980254,0.346095673,1.61511314,0.532427333,-1.690535657,10/26/22 4:20,6.5,win
10/26/22 5:20,3843.25,3845.75,4,3835.5,2.618679243,-0.097027972,2,26,5,20,-2,1103,-0.68833242,134.9,45.19230769,2.194229642,2.939621449,-1.869866293,-0.779741815,-1.328595962,0.091004545,10/26/22 5:25,10,win
10/26/22 7:30,3841,3843.5,4,3833.5,2.51133791,0.444055944,2,26,7,30,-2,3401,2.513373585,701.3,60.63829787,1.299927496,0.620492753,0.565029051,2.859916276,1.493227966,-0.14508124,10/26/22 7:50,10,win
10/26/22 7:30,3843.5,3846,3,3833.5,2.51133791,0.444055944,2,26,7,30,-1,3401,2.513373585,701.3,60.63829787,1.299927496,0.620492753,0.565029051,2.859916276,1.493227966,-0.14508124,10/26/22 7:50,7.5,win
10/26/22 7:30,3848.5,3833.5,1,3833.5,2.51133791,0.444055944,2,26,7,30,1,3401,2.513373585,701.3,60.63829787,1.299927496,0.620492753,0.565029051,2.859916276,1.493227966,-0.14508124,10/26/22 7:35,-15,loss
10/26/22 7:30,3846,3833.5,2,3833.5,2.51133791,0.444055944,2,26,7,30,0,3401,2.513373585,701.3,60.63829787,1.299927496,0.620492753,0.565029051,2.859916276,1.493227966,-0.14508124,10/26/22 7:40,-25,loss
10/26/22 8:35,3836,3838.75,4,3827.25,2.897883225,-0.506993007,2,26,8,35,-2,4873,2.085658386,540.2,24.75247525,-1.29900495,-0.512111165,-2.539907995,-0.955608949,-1.294048003,-0.065700872,10/26/22 8:40,11,win
10/26/22 9:15,3840.75,3843.75,1,3823.25,2.943276865,0.055944056,2,26,9,15,1,4936,1.5387175,536,42.55319149,-1.369309595,-1.679238183,-0.271130855,1.681011302,1.387342585,1.184992513,10/26/22 9:20,3,win
